jieba_clean_result
"['討論', ' ', '終究', '這是', '事實', '死', '屁用', '根本就是', '屁別', '說', '底層', '底層', '死', '屁用', '唷', '有人', '升官', '先', '恭喜', '第一', '吃屎', '說', '嘴', '有夠', '噁', '心', '升官', '先', '恭喜', '說', '人往', '高處', '低處', '幹麼', '傻', '逼', '男人', '腿', '長', ' ', '猜', '食物', ' ', '蛋糕']"
"['討論', ' ', '台北市', '議會', '質詢', '....', '有圖', '真相', '24', '台北市', '議會', '總質詢', '台北市', '長', '台北市', '議員', '整齊', '穿', '中華隊', '球衣', '中華隊', '加油', '王建民', '風潮過', '棒球', '熱度', '一刻', '東京', '巨蛋', '外面', '冷', '看球', '記得', '穿', '羽絨', '我旁', '邊現', '記者講', '中文', '好多', '穿', ' ', '日本', '好多', '.....--']"
"['討論', ' ', '棒', '協是', '中華隊', '幫手', '中華隊', '打入', '冠亞', '決賽', '棒協', '功勞', '說', '最佳', '幫手', '中華民國', '幫忙', '中華隊', '連比賽', '辦法', '還在', '搞', '台灣隊', '連台灣', '國旗', '藝術', '型態', '沒法', ' ', '-----', ' ', ' ', ' ', ' ', ' ']"
"['黑特', ' ', '注意', '柯文哲', '幕僚', '過勞', '情形', '柯文哲', '很愛吹', '工時', '15', '小時', '自我', '凹', '部下', '一起', '七點', '半開會', '檢察官', '調查', '台北市', '部下', '過勞', '情形', '公開', '真相', '上司', '成果', '比工時', '美國', '不太會', '上班', '16', '小時', '為榮', '蠢']"
"[' ', '討論', ' ', '林淑芬', '指控', '許銘春', '愛喝', '香檳', '辦', '公室', '洪申翰', '二月', '接受', '檢舉', ' ', ' ', ' ', '林淑芬', '謝', '許銘春', '一起', '吃喝', '玩樂', ' ', '##', ' ', ' ', '林淑芬', '許前', '部長', '辦', '公室', ' ', ' ', ' ', '早說', ' ', ' ', '你們', '早', '說', ' ', ' ', '講的', '好像', '很不熟', '一樣']"
"[' ', '黑特', ' ', '注意', '柯文哲', '幕僚', '過勞', '情形', ' ', '引述', '2012', ' ', 'づ', '・', 'ω', '・', '之銘言', ' ', '柯文哲', '很愛吹', '工時', '15', '小時', ' ', '自我', ' ', '凹', '部下', '一起', '七點', '半開會', ' ', '檢察官', '調查', '台北市', '部下', '過勞', '情形', ' ', '公開', '真相', ' ', '上司', '成果', '比工時', ' ', '美國', '不太會', '上班', '16', '小時', '為榮', ' ', '蠢', '先', '打卡', '記錄', '扣押', '理論', '上還', '找', '記錄', '話', '則有', '一個', '羅', '生門', '調查', '重點', '貪污', '勞基法', '罪行', '真的', '勞動部', '勞動力', '發展署', '提報', '調查', '適合主動', '介入', '淪為', '茶餘飯', '廢話', '現階段', '介入', '無關', '緊要', '時', '冥冥中', '注定', '翻找', '上下班', '資料', '做', '這等', '擔憂', '餘', '離題', '調查', '反將', '拖慢', '結論', '出爐', '時間', '表', '民眾黨', '加大', '火力', '開轟', '當權者', '權力', '傲慢', '抱', 'き', 'し', 'め', 'る', 'も', 'の', 'が', 'な', 'い', '腕', '夢', 'に', '手', 'に', '入', 'れ', 'た', '強', 'さ', 'は', '寂', 'し', 'さ', 'の', 'の', '呼名現', '実', 'を', '受', 'け', '入', 'れ', 'た', '時', '翌日', 'あ', 'す', 'が', 'え', 'た', 'ぎ', 'た', '日', 'も', 'だ', 'れ', 'の', 'こ', 'と', 'も', 'き', 'っ', 'と', '変', 'え', 'ら', 'れ', 'な', 'い', '出逢', 'い', 'に', 'も', 'れ', 'に', 'さ', 'え', '理由', 'だ', 'け', 'を', '捜', 'し', 'て', 'た', 'あ', 'の', '頃輝', 'く', '未来', 'は', '君', 'の', 'た', 'め', 'に', '愛', 'し', 'い', '記憶', 'は', '僕', 'の', 'た', 'め', 'に', '絆', 'は', 'い', 'つ', 'で', 'も', '繋', 'が', 'っ', 'て', 'る', 'あ', 'の', '日', 'の', '約束', '胸', 'に', '僕', 'ら', 'は', '蹟', 'を', '叶', 'え', 'て', 'く', '玉置', '成', '実', 'リ', 'ザ', 'ル', 'ト', '機動', '戰士', '鋼彈', ' ', '片尾曲']"
"[' ', '討論', ' ', '台灣隊', '淦', '尼瑪', '撕裂', '台灣', '你', '國民黨', '執政時', '期棒賽', '軟', '屌', '輸中國', ' ', '南韓', '屌', '虐', ' ', '兩支', '職棒', '解散', '提名', '吳健保', '立委', ' ', '蕭家班', '橫行', '地方', '....', '歷任', '中', '職會長', ' ', '趙', '守博', ' ', '黃', '鎮台', ' ', '吳志揚', '趙', '守博爛', '骨子', '裡黃鎮', '台', '氣無力', ' ', '口碑', '沒實績', ' ', '搞', '轉播', '大包', '下台', '吳志揚', '引', '進南', '韓彈', '力球', ' ', '摧殘年', '輕', '投手', ' ', '2017', '整合', '失敗少', '一隊', '棒賽', '迷迷', '沒給', '狗黨', '機會', '狗黨', '吃屎', '蔡其昌', '做出', '口碑', ' ', '過帽', '印個', '台灣', ' ', '私下', '喊', '台灣', '喃喃', '就氣', '瘋', '進豬', '籠', ' ', '給個', '撕裂', '台灣', '罪名', '柯連', '蔣日記', '七月', '十四日', '記', '陳菊', '案', '美國', '壓力', '恐嚇', '其行', '卑鄙', '下流', '令人', '痛恨', '益', '增余', '深愛我', '中國', '情操', '國與國', '之間', '利益', '關', '係', '稍存', '幻想', '八月', '二十一日', '記', '美國', '大使', '使館', '接見', '我國', '罪犯', '卑鄙', '可悲', '美國', '私通']"
"['討論', ' ', '洪申翰', '勞動部長', '錯', '洪申翰', '立委', ' ', '說', '真的', ' ', '優秀', ' ', '卓越', '問政成績', '轉當', '勞動部長', '何會', '一直', '砲', '請問', '一下', ' ', '有性', '騷', '貪污', '販毒', '違建', '說', '話', '請', '網友', '指正', '記得', '就贏', '一堆', '國民黨', '立委', '廖先翔', '鄭正', '鈐', '呂玉玲', '張智倫', '陳', '超明', '邱鎮', '軍', '顏寬恆', '馬', '文君', '羅', '廷瑋', '謝衣鳳', '傅崐萁', '陳', '雪生', '翁曉玲', '鄭天財', '超過', '10', '判刑', '生人', '洪申翰', '罪', '赦', '犯', '性騷', '國民黨', '立委', '形容', ' ', '說', '國民黨', '民進黨', '連一', '隻', '螞蟻', '踩死']"
"['黑特', ' ', '黃國昌', '憲法', '身上', '下流', '律師', ' ', ' ', '律師', '考試', '一本', '口袋', '大小', '憲法', '身上', '國昌', '一樣', '帥', '充滿', '正義感', '偶爾會', '做出', '擦', '邊球', '騙', '他會', '中華民國', '憲法', '身上']"
"[' ', '討論', ' ', '民進黨', '變得', '越來', '越', '中共', '沒人', '憤怒', ' ', '引述', ' ', '彌十郎', '之銘言', ' ', '民進黨', '變得', '越來', '越', '中共', ' ', '操控', '媒體', '迫害', '異己', ' ', ' ', '操控', '媒體', '大白', '話', '少康', '天天', '罵', '民進黨', '耶', ' ', ' ', '台灣', '媒體', '關鍵', '時刻', '罵', '民進黨', ' ', ' ', '霸凌事件', '罵', '台灣', '媒體', ' ', ' ', '說', '真的', '媒體', '挺', '民進黨', '專罵', '民進黨', '是非不分', '小草', '說', '媒體', ' ', ' ', '民進黨', '控制', ' ', ' ', ' ', '小草', '說', '地球', '阿北', '創造', '意外', ' ', '洗腦', '群眾', ' ', '粉飾', '太平', ' ', '破壞', '法治', ' ', '腐爛', '司法', ' ', '關說', '雙標', ' ', '民進黨', '變得', '越來', '越', '噁', '爛', '中共', ' ', '有人', '憤怒', ' ', ' ', '民進黨', '變得', '越來', '越', '噁', '爛', '中共', '話', '你', '消失', ' ', ' ', '八卦', '版早', '年前', '就會', '滅版', ' ', ' ', '發現', '小草', '一個', '在網', '路上', '罵', '完', '蔡英文', '母豬', '一句', '立馬接', ' ', ' ', '著說', '在網', '路上', '罵', '民進黨', '蔡英文', ' ', ' ', '說', '真的', '小草', '一堆', '患有', '精神分裂症', '真的', '看不懂']"
"['討論', ' ', '柯文哲', '總統', '評', '中華隊', '☺', '各黨', '人物', '棒球', '的關', '係', '賴清德', '獅迷', ' ', '萬裡國', '棒球', '隊', '☺', '蔣萬安', '龍迷', '☺', '柯文哲', '棒球', '很無聊', '☹', '柯當', '總統', ' ', '評', '中華隊', '會覺', '幹', '浪費', '錢', '時間', '玩', '小孩子', '遊戲', '☹']"
"[' ', '黑特', ' ', '洪申翰', '杜絕', '打假', '卡', '簡單', '一點', ' ', '五點', '整棟', '公司', '斷水', '斷電', '保全', '辦', '公室', '清場', '鎖門七點', '半前', '大門', '不開', '做', '不到', '話', ' ', '愛', '加班', '上班']"
"['討論', ' ', '陳菊', '許銘春', ' ', '小花媽', '許銘春', '公帑', '辦', '演唱', ' ', '小花媽', '台上', '燦笑', '合體', '想', '說', '小花媽', '一下', '影片', '陳菊', '許銘春', '小花媽', '說', '兩個', '真的', '外型', '朋友', '相處', '久', '外型', '就會', '越來', '越']"
"['討論', ' ', '台灣', '機會', '開放氣', '槍獵', '綠鬣蜥', '跟上', '吐司', '卡前', '輩', '綠鬣蜥', '文剛剛', '隔壁', '軍武版', '美國', ' ', ' ', '兩', '年前', '拿氣', '槍', '綠鬣蜥', '影片', '429', '綠鬣蜥', '各國', '不小', '民進黨', '政府', '國策', '之一', '抗', '中保', '台', '政黑點', '經主張', '要給', '台灣', '一把', '15', ' ', '成', '川普', '政府', '幕僚', '政黑點', '台灣', '機會', '開', '放空', '氣槍獵', '綠鬣蜥', '空間', '管制', '殺', '傷性', '武器', '開放', '特定', '娛樂業者', '包裝成', '旅遊', '行程', '一方面', '清除', '生態', '公害', '一方面', '多台', '灣人', '有用', '槍經驗', '提升', '抗', '中保', '台', '情緒', '最後推', '一下', '影片', '有槍', '獵物', '比基尼', '這很美國', '動保假', '道學', '走開', '一部', '影片', '50', '萬點閱']"
"['討論', ' ', '總統', '國家隊', '應援', ' ', '小草', '震怒', '法國', '總統', '世界', '盃', '法國隊', '加油', '日本首相', '奧運為', '日本', '隊', '加油', '國家', '領袖', '國際賽', '事為', '國家隊', '應援', '超級', '國家隊', '一級', '棒球', '賽事', '闖入', '決賽', '賴清德', '一句', '話', '稱', '讚', '台', '灣', '隊', '很棒', '小草', '八卦', '棒球', '兩板', '憤怒', '狂噓', '反觀', '民眾黨', '主席', '棒球', '臉書發', '一堆', '沒營養', '文字', '硬要', '風', '蹭', '真', '噁', '心']"
"['討論', ' ', '薄', '瓜瓜', '父母', '貪汙', '殺人', ' ', '沒有國', '安危', '機', '9926', '202217', '新聞', '報導', '公開', '情報', '貪汙', '殺人', '新', '娘家', '背景', '甚麼', '阻擋', '這門', '婚事', '問題還', '我國', '有國', '安危', '機']"
"['討論', ' ', '洗疑', '美論', '超討厭', '藍白', '紅', '一直', '洗什麼', '台灣', '有事', '美國', '爸爸', '不會來', '幫忙', '你', '爸爸', '氣魄', '.--']"
"['討論', ' ', '民進黨', '網軍', '詐', '騙', '黑道', '一批', '民進黨', '縱容詐', '騙', '黑道', '一直', '思考', '這問題', '思考', '很久', '看著', '四叉貓', '人然', '想到', '民進黨', '哪來', '網軍', '吸毒', '通緝然', '抓', '黑房', '不停', '打電話', '詐騙', '那群人', '廉價人', '最剛', '拿來當', '網軍', '中共', '罪犯', '綠共', '罪犯', '真的', '一摸', '一樣', '中共', '一樣', '噁', '爛', '民進黨']"
"['討論', ' ', '馬英九', '484', '帶賽', '台灣', '棒球', '明明', '很強', '阿如題', '你', '12', '強就', '晉級', '金牌', '戰反', '觀國際賽', '最弱', '幾年', '2008', ' ', '2009', '台灣', '派', '最強', '隊伍', '輸到', '脫褲', '連中國', '輸', '這什麼', '鬼', '馬英九', '真的', '帶賽', '解釋', '太玄', '馬', '賽']"
"['討論', ' ', '看個', '棒球', '芭柚番', '剛剛', '八局', '上委內', '瑞拉', '三分', '砲', '美委比賽', '緊張', '這場', '勝負會', '影響', '台灣', '晉級', '隔壁', '板', '幾位', '平常', '會酸', '台灣', '發', '一些', '陰陽', '怪氣', '文章', '結果現', '美國贏', '不覺', '尷尬', '184', '00', '.--']"
"[' ', '討論', ' ', '民進黨', '變得', '越來', '越', '中共', '沒人', '憤怒', '憤怒', '憤怒', '程度', '僅止', '上網', '打字', '發洩', '憤怒', '憤怒', '程度', '之分', '拜', '科技', '發展', '所賜現', '發達', '便捷', '網路', '討論區', '打字', '發洩', '情緒', '你', '說', '現象', '引發', '憤怒', '程度', '上網', '打字', '抒發', '程度', '憤怒', '上網', '打打字', '發洩', '完', '沒事', ' ', '引述', ' ', '彌十郎', '之銘言', ' ', '民進黨', '變得', '越來', '越', '中共', ' ', '操控', '媒體', '迫害', '異己', ' ', '洗腦', '群眾', ' ', '粉飾', '太平', ' ', '破壞', '法治', ' ', '腐爛', '司法', ' ', '關說', '雙標', ' ', '民進黨', '變得', '越來', '越', '噁', '爛', '中共', ' ', '有人', '憤怒']"
"['討論', ' ', '中華隊', '靠別', '打冠軍戰', ' ', '民進黨', '中華隊', '不行', '打冠軍戰', '偷吃', '步', '方式', '恕', '敝', '苟同', '方式', '民進黨', '一樣', '懂得', '自省', '-----', ' ', ' ', ' ', ' ', ' ', ' ', '9260', '.--']"
"[' ', '討論', ' ', '高學', '歷有', '屁用', '黃國昌', '法學', '博士', '挺', '貪汙', ' ', '引述', '0406', ' ', '尼可', '拉斯', '之銘言', ' ', '看板', '一直', '講說', ' ', '找', '高中', '職學', '歷的當', '勞動部長', '低學歷', '適任', ' ', '黃國昌', '康乃爾法學', '博士', ' ', '這學', '歷夠', '高', ' ', ' ', '專讀', '法律', ' ', ' ', ' ', '法學', '博士', '律師', ' ', '挺', '貪污', ' ', '連我小學', '畢業', '阿嬤都', ' ', '做人', '挺', '貪污', '國家會', '完蛋', ' ', '台大', '醫科', ' ', ' ', '跑', '貪汙', ' ', '柯現', '連起訴', '還沒', ' ', '不用', '說', '一審', ' ', '無罪', '推定', '原則', '你還', '說', '貪汙', ' ', '一審', '判下', ' ', '有罪', ' ', '說', '貪汙', ' ', '北一女', '斐', '陶斐', '辛辛那提', '博士', '理工', '女', ' ', ' ', '壓榨', '助理', '貪汙', ' ', '還亂', '告人', '反告', '誣告', '這確', '實是', ' ', '她現', '忙', '打官司', ' ', '看二審', '囉', '想', '辦法', '說服', '法官', '無罪', ' ', ' ', '這是', '權益', '二審', ' ', '給高學歷', '當官', '勞動部長', '勞資', '爭議', ' ', '講財團', '闆', ' ', '你', '聽', '吐血', '別懷疑', '幹話', ' ', '真的', '台大', '醫科', '講過', ' ', '找', '高學歷', '人來當', '勞動部長', ' ', '挺', '財團', '挺資方', '扯', '說', '財團', '闆', ' ', '照顧', ' ', ' ', '你', '低學歷', ' ', ' ', '一定', '挺', '勞工', ' ', '反財團', '唷', ' ', '這有', '時', '骨氣', ' ', ' ', ' ', '挺', '財團', '還挺', '勞工', '學歷', '絕對關', '係', ' ', ' ', '思維', ' ', ' ', '找', '高學歷', '人來', '當法務', '部長', ' ', '跑', '挺', '貪污', ' ', '真的', ' ', '學歷', '確實', '一定', '代表', '做事', '能力', ' ', '郭台銘確', '實學歷', '高', '過美國', '總統', ' ', ' ', '反過', '說', ' ', '學歷', '真的', '沒用', '綠粉', '護國', '神山', '嚴', ' ', '四大', '能進', ' ', '連中字輩', '進不去', ' ', '民調', '顯示', '學歷', '越', '低', '越', '挺', ' ', '學歷', '越', '高越', '支持', '藍白', '解讀', '看個', ' ', '民調', '顯示']"
"[' ', '討論', ' ', '民進黨', '變得', '越來', '越', '中共', '沒人', '憤怒', '柯文哲', '害', '柯文哲', '沒出', '選', '侯友宜', '早就', '贏了', '險勝', '賴清德', '蘭', '白河', ' ', '柯文哲', '當副', '總統', '險勝', '賴清德', '柯文哲', '判決', '無罪', '2028', '單獨出', '選', '小心', '會害', '賴清德', '選上', ' ', '引述', ' ', '彌十郎', '之銘言', ' ', '民進黨', '變得', '越來', '越', '中共', ' ', '操控', '媒體', '迫害', '異己', ' ', '洗腦', '群眾', ' ', '粉飾', '太平', ' ', '破壞', '法治', ' ', '腐爛', '司法', ' ', '關說', '雙標', ' ', '民進黨', '變得', '越來', '越', '噁', '爛', '中共', ' ', '有人', '憤怒']"
"['罵', '民進黨', '綠共', '卡', '罵', '民進黨', '綠共', '時', '一直', '支持', '中共', '罵', '民進黨', '中共', '一樣', '垃圾', '時', '經連', '中共', '罵', '青鳥', '沒邏輯', '卡', '教', '回答', '吸毒', '詐騙', '通緝犯', '網軍', '腦子爛']"
"[' ', '黑特', ' ', '台灣', '新', '本土', '政黨', '苗博雅', '兩個', '想', '民進黨', '選幾個', '區域', '區域', '立委', '成立', '新', '政黨', '民主', '台灣黨', '之後選舉', '區域', '民進黨', '那區域', '投新', '政黨', '總統', '票', '支持', '定時', '上交', '金錢', '黨員', '支持', '新', '政黨', '概念', '附庸', '政黨', '政黨', '聯盟', '感覺', '不錯', '-----', ' ', ' ', ' ', ' ', ' ', ' ', '5460', '.--']"
"[' ', '討論', ' ', '小草', '一堆', '狗屎', '大學', '畢業', '戰學歷', '懂', '怎會', '有人', '戰洪學歷', ' ', '洪', '好歹', '建中', '畢', '考上', '台大', '讀書', '能力', '唸', '報名', '錄取', '學校', '立場', '戰洪', '學歷', ' ', ' ', ' ', '戰學歷', '最後就會', '戰到', '支持者', ' ', '比學歷', '完', '大學', '高', '高中', '職碩士', '高', '大學', '大學', '畢', '名校', '學店', '差', '你', '戰學歷', '保證', '戰到', '要害', '支持者', '傻眼', '他媽', '支持', '你們', '你', '看不起', '學歷', '肏']"
"['黑特', ' ', '兒福', '聯盟', '下莊', '嬰兒', '虐死', '王育敏辭', '職白麗芬', '辭', '職兒', '福聯盟', '錢', '收', '一大堆', '沒什麼', '作用', '台灣', '保母', '素質', '公婆', '公婆', '當保母']"
"['新聞', ' ', '快新聞', '親赴', '東京', '巨蛋', '應援', '台灣隊', '辜仲諒', '霸氣', '喊', '3000', '萬歡', '迎來', '快新聞', '親赴', '東京', '巨蛋', '應援', '台灣隊', '辜仲諒', '霸氣', '喊', '3000', '萬歡', '迎來', '民視', '林耿郁', '台灣隊', '22', '日', '世界', '12', '強', '棒球', '錦標賽', '複', '賽', '戰', '強敵', '美國隊', '中國信', '託', '金融', '控股公司', '董事', '中華', '棒球', '協會', '理事', '長', '辜仲諒', '陪同', '中', '職會長', '蔡其昌', '帶隊', '前往', '東京', '巨蛋', '強決賽', '比賽', '時間', '適逢', '例行', '董事', '辜董', '透過', '視訊', '上線', '心', '繫', '台', '灣', '隊', '表', '現', '會議', '空檔', '關心', '台灣隊', '美國', '戰局', '並適', '時', '給予', '加油', '鼓勵', '台灣隊', '昨', '21', '日首場', '複', '賽迎', '戰強', '敵委內', '瑞拉', '終場', '敗陣', '拚', '進冠亞', '軍賽', '今日', '面對', '美國', '有輸', '壓力', '台灣隊', '征戰', '東京', '巨蛋', '不孤單', '球迷', '買', '機票', '直衝', '東京', '應援', '開賽', '前', '台灣', '球迷', '自備', '大型', '中華民國', '國旗', '邀請', '場台灣', '一同', '合照', '呼口號', '比賽', '期間', '球迷', '手中', '揮舞', '著國旗', '大聲', '喊', '熟悉', '職棒', '加油', '口號', '合唱', '球員應', '援曲響', '徹東京', '巨蛋', '宛如', '台灣隊', '主場', '全場', '我國', '球迷', '上下一心', '代表', '隊', '終以', '拿下', '勝利', '台灣隊', '本屆', '世界', '十二', '強', '棒球', '錦標賽', '預賽', '表現', '優異', '以四勝', '一負', '組分組', '佳績', '晉級', '四強', '代表', '隊出', '發前', '辜仲諒', '理事', '長', '鼓勵', '選手', '全力以赴', '為國', '爭光', '已允諾', '發放新', '台幣', '000', '萬元', '希望', '將錢花', '刀口', '教練', '球員和後勤', '團隊', '若奪', '冠將', '自掏腰包', '加碼', '新', '台幣', '000', '萬元', '獎金', '希望', '健兒們', '好表現', '順利', '抱', '回', '這筆', '獎金', '2024220451', '備', '註', '你', '說', '3000', '3000', '啊當', '你家', '開銀行', '阿北', '買', '商辦', '先', '當假', '老二', '小草', '口袋', '中弄', '錢', '洗到', '木', '轉進', '口袋', '阿北', '加碼', '命', '喔', '你家', '開銀行', '中信', '捐', '錢給', '阿北', '小草', '出征', '----', ' ', ' ']"
"[' ', '新聞', ' ', '快訊', '許銘春', '發聲明', '反擊', '林淑芬', '生命', '承', '認當', '部長', '直屬', '下屬', '管理', '能力', '當了', '市長', '管理', '主管', '人命', '發現', '多不會', '風頭', '一直', '撇清', '責任', '下屬', '一樣', '態度', '還想當', '地方', '諸侯']"
